coverage,dimension,threshold,linkage,nb_motifs,nb_motif_sets,full_numba,repeat,Time [ms]
0.5,10,0.5,average,60,15,True,1,61.952594
0.5,10,0.5,average,60,15,True,2,55.150748
0.5,10,0.5,average,60,15,True,3,59.51799
0.5,10,0.5,average,60,15,True,4,58.315392
0.5,10,0.5,average,60,15,True,5,56.721786
0.5,10,0.5,average,60,15,True,6,57.360872
0.5,10,0.5,average,60,15,True,7,60.554068
0.5,10,0.5,average,60,15,True,8,58.532308
0.5,10,0.5,average,60,15,True,9,57.076937
0.5,25,0.5,average,60,15,True,0,386.693207
0.5,25,0.5,average,60,15,True,1,375.284715
0.5,25,0.5,average,60,15,True,2,379.829594
0.5,25,0.5,average,60,15,True,3,388.906942
0.5,25,0.5,average,60,15,True,4,387.740508
0.5,25,0.5,average,60,15,True,5,394.205944
0.5,25,0.5,average,60,15,True,6,405.147389
0.5,25,0.5,average,60,15,True,7,395.390633
0.5,25,0.5,average,60,15,True,8,377.45169
0.5,25,0.5,average,60,15,True,9,380.300383
0.5,50,0.5,average,60,15,True,0,1588.644864
0.5,50,0.5,average,60,15,True,1,1574.02842
0.5,50,0.5,average,60,15,True,2,1559.662707
0.5,50,0.5,average,60,15,True,3,1584.470968
0.5,50,0.5,average,60,15,True,4,1576.337338
0.5,50,0.5,average,60,15,True,5,1578.884858
0.5,50,0.5,average,60,15,True,6,1577.354847
0.5,50,0.5,average,60,15,True,7,1586.812952
0.5,50,0.5,average,60,15,True,8,1560.801483
0.5,50,0.5,average,60,15,True,9,1577.913749
0.5,75,0.5,average,60,15,True,0,3622.750965
0.5,75,0.5,average,60,15,True,1,3517.456988
0.5,75,0.5,average,60,15,True,2,3549.917193
0.5,75,0.5,average,60,15,True,3,3746.859474
0.5,75,0.5,average,60,15,True,4,3578.548683
0.5,75,0.5,average,60,15,True,5,3613.726644
0.5,75,0.5,average,60,15,True,6,3635.669918
0.5,75,0.5,average,60,15,True,7,3574.45085
0.5,75,0.5,average,60,15,True,8,3595.777611
0.5,75,0.5,average,60,15,True,9,3585.577355
0.5,100,0.5,average,60,15,True,0,6333.277851
0.5,100,0.5,average,60,15,True,1,6459.880993
0.5,100,0.5,average,60,15,True,2,6418.903578
0.5,100,0.5,average,60,15,True,3,6346.244228
0.5,100,0.5,average,60,15,True,4,6376.614583
0.5,100,0.5,average,60,15,True,5,6444.47983
0.5,100,0.5,average,60,15,True,6,6332.652769
0.5,100,0.5,average,60,15,True,7,6446.575397
0.5,100,0.5,average,60,15,True,8,6368.521657
0.5,100,0.5,average,60,15,True,9,6388.435682
0.5,150,0.5,average,60,15,True,0,13808.776285
0.5,150,0.5,average,60,15,True,1,14142.964416
0.5,150,0.5,average,60,15,True,2,14064.573188
0.5,150,0.5,average,60,15,True,3,13880.600132
0.5,150,0.5,average,60,15,True,4,13950.415873
0.5,150,0.5,average,60,15,True,5,14080.40045
0.5,150,0.5,average,60,15,True,6,14153.212031
0.5,150,0.5,average,60,15,True,7,14108.212867
0.5,150,0.5,average,60,15,True,8,14450.986306
0.5,150,0.5,average,60,15,True,9,13922.466407
0.5,200,0.5,average,60,15,True,0,24530.159715
0.5,200,0.5,average,60,15,True,1,24355.50976
0.5,200,0.5,average,60,15,True,2,24404.02348
0.5,200,0.5,average,60,15,True,3,24275.597295
0.5,200,0.5,average,60,15,True,4,24223.22446
0.5,200,0.5,average,60,15,True,5,24507.901742
0.5,200,0.5,average,60,15,True,6,24100.206102
0.5,200,0.5,average,60,15,True,7,24267.698809
0.5,200,0.5,average,60,15,True,8,24072.834434
0.5,200,0.5,average,60,15,True,9,24470.162986
0.5,50,0.5,average,3,1,True,0,12.536053
0.5,50,0.5,average,3,1,True,1,11.652276
0.5,50,0.5,average,3,1,True,2,13.704259
0.5,50,0.5,average,3,1,True,3,13.582954
0.5,50,0.5,average,3,1,True,4,11.494474
0.5,50,0.5,average,3,1,True,5,12.533725
0.5,50,0.5,average,3,1,True,6,12.709801
0.5,50,0.5,average,3,1,True,7,13.411272
0.5,50,0.5,average,3,1,True,8,14.340118
0.5,50,0.5,average,3,1,True,9,14.370972
0.5,50,0.5,average,5,1,True,0,26.427754
0.5,50,0.5,average,5,1,True,1,29.839408
0.5,50,0.5,average,5,1,True,2,28.066041
0.5,50,0.5,average,5,1,True,3,27.418887
0.5,50,0.5,average,5,1,True,4,30.248362
0.5,50,0.5,average,5,1,True,5,29.744123
0.5,50,0.5,average,5,1,True,6,28.791004
0.5,50,0.5,average,5,1,True,7,27.110889
0.5,50,0.5,average,5,1,True,8,26.93866
0.5,50,0.5,average,5,1,True,9,30.515527
0.5,50,0.5,average,10,1,True,0,76.909733
0.5,50,0.5,average,10,1,True,1,80.98204
0.5,50,0.5,average,10,1,True,2,78.35472
0.5,50,0.5,average,10,1,True,3,81.928049
0.5,50,0.5,average,10,1,True,4,73.27441
0.5,50,0.5,average,10,1,True,5,79.013342
0.5,50,0.5,average,10,1,True,6,77.93385
0.5,50,0.5,average,10,1,True,7,80.33714
0.5,50,0.5,average,10,1,True,8,77.505417
0.5,50,0.5,average,10,1,True,9,74.10766
0.5,50,0.5,average,20,1,True,0,170.308033
0.5,50,0.5,average,20,1,True,1,175.481878
0.5,50,0.5,average,20,1,True,2,178.950008
0.5,50,0.5,average,20,1,True,3,166.149784
0.5,50,0.5,average,20,1,True,4,175.828543
0.5,50,0.5,average,20,1,True,5,171.231182
0.5,50,0.5,average,20,1,True,6,171.676325
0.5,50,0.5,average,20,1,True,7,169.517508
0.5,50,0.5,average,20,1,True,8,171.628299
0.5,50,0.5,average,20,1,True,9,173.436317
0.5,50,0.5,average,30,1,True,0,314.481851
0.5,50,0.5,average,30,1,True,1,311.619481
0.5,50,0.5,average,30,1,True,2,318.221753
0.5,50,0.5,average,30,1,True,3,318.773944
0.5,50,0.5,average,30,1,True,4,334.241038
0.5,50,0.5,average,30,1,True,5,337.84474
0.5,50,0.5,average,30,1,True,6,319.327994
0.5,50,0.5,average,30,1,True,7,319.986859
0.5,50,0.5,average,30,1,True,8,330.016686
0.5,50,0.5,average,30,1,True,9,333.837039
0.5,50,0.5,average,50,1,True,0,871.816506
0.5,50,0.5,average,50,1,True,1,902.269449
0.5,50,0.5,average,50,1,True,2,913.297441
0.5,50,0.5,average,50,1,True,3,893.60879
0.5,50,0.5,average,50,1,True,4,861.026675
0.5,50,0.5,average,50,1,True,5,888.433213
0.5,50,0.5,average,50,1,True,6,903.912733
0.5,50,0.5,average,50,1,True,7,883.273396
0.5,50,0.5,average,50,1,True,8,862.181989
0.5,50,0.5,average,50,1,True,9,856.686179
0.5,50,0.5,average,75,1,True,0,2241.978198
0.5,50,0.5,average,75,1,True,1,2258.290973
0.5,50,0.5,average,75,1,True,2,2213.22509
0.5,50,0.5,average,75,1,True,3,2236.554592
0.5,50,0.5,average,75,1,True,4,2279.777587
0.5,50,0.5,average,75,1,True,5,2236.052915
0.5,50,0.5,average,75,1,True,6,2196.511496
0.5,50,0.5,average,75,1,True,7,2248.694526
0.5,50,0.5,average,75,1,True,8,2174.137788
0.5,50,0.5,average,75,1,True,9,2363.342721
0.5,50,0.5,average,100,1,True,0,4628.062576
0.5,50,0.5,average,100,1,True,1,4724.145709
0.5,50,0.5,average,100,1,True,2,4757.681
0.5,50,0.5,average,100,1,True,3,4611.762002
0.5,50,0.5,average,100,1,True,4,4616.222938
0.5,50,0.5,average,100,1,True,5,4526.469623
0.5,50,0.5,average,100,1,True,6,4635.711671
0.5,50,0.5,average,100,1,True,7,4659.058822
0.5,50,0.5,average,100,1,True,8,4632.983272
0.5,50,0.5,average,100,1,True,9,4627.451575
0.5,50,0.5,average,60,1,True,0,1314.962026
0.5,50,0.5,average,60,1,True,1,1302.875608
0.5,50,0.5,average,60,1,True,2,1300.213552
0.5,50,0.5,average,60,1,True,3,1313.716629
0.5,50,0.5,average,60,1,True,4,1310.075803
0.5,50,0.5,average,60,1,True,5,1342.109083
0.5,50,0.5,average,60,1,True,6,1279.851855
0.5,50,0.5,average,60,1,True,7,1264.577686
0.5,50,0.5,average,60,1,True,8,1279.690949
0.5,50,0.5,average,60,1,True,9,1290.110032
0.5,50,0.5,average,60,2,True,0,1294.121159
0.5,50,0.5,average,60,2,True,1,1328.819554
0.5,50,0.5,average,60,2,True,2,1355.458912
0.5,50,0.5,average,60,2,True,3,1328.689091
0.5,50,0.5,average,60,2,True,4,1314.95251
0.5,50,0.5,average,60,2,True,5,1285.404294
0.5,50,0.5,average,60,2,True,6,1305.009429
0.5,50,0.5,average,60,2,True,7,1315.142077
0.5,50,0.5,average,60,2,True,8,1309.806848
0.5,50,0.5,average,60,2,True,9,1326.14296
0.5,50,0.5,average,60,5,True,0,1359.141399
0.5,50,0.5,average,60,5,True,1,1332.557591
0.5,50,0.5,average,60,5,True,2,1308.302969
0.5,50,0.5,average,60,5,True,3,1354.409791
0.5,50,0.5,average,60,5,True,4,1321.475926
0.5,50,0.5,average,60,5,True,5,1363.398062
0.5,50,0.5,average,60,5,True,6,1348.751226
0.5,50,0.5,average,60,5,True,7,1345.246823
0.5,50,0.5,average,60,5,True,8,1316.024453
0.5,50,0.5,average,60,5,True,9,1306.532008
0.5,50,0.5,average,60,10,True,0,1445.00123
0.5,50,0.5,average,60,10,True,1,1436.722299
0.5,50,0.5,average,60,10,True,2,1419.748172
0.5,50,0.5,average,60,10,True,3,1417.715684
0.5,50,0.5,average,60,10,True,4,1397.370537
0.5,50,0.5,average,60,10,True,5,1465.270721
0.5,50,0.5,average,60,10,True,6,1437.530061
0.5,50,0.5,average,60,10,True,7,1435.982032
0.5,50,0.5,average,60,10,True,8,1418.98046
0.5,50,0.5,average,60,10,True,9,1439.344915
0.5,50,0.5,average,60,15,True,0,1595.049494
0.5,50,0.5,average,60,15,True,1,1592.53935
0.5,50,0.5,average,60,15,True,2,1576.936585
0.5,50,0.5,average,60,15,True,3,1598.760882
0.5,50,0.5,average,60,15,True,4,1566.582952
0.5,50,0.5,average,60,15,True,5,1565.402435
0.5,50,0.5,average,60,15,True,6,1555.78636
0.5,50,0.5,average,60,15,True,7,1565.086339
0.5,50,0.5,average,60,15,True,8,1648.108516
0.5,50,0.5,average,60,15,True,9,1581.695614
0.5,50,0.5,average,60,20,True,0,1460.733609
0.5,50,0.5,average,60,20,True,1,1441.854061
0.5,50,0.5,average,60,20,True,2,1453.516229
0.5,50,0.5,average,60,20,True,3,1446.49302
0.5,50,0.5,average,60,20,True,4,1433.311986
0.5,50,0.5,average,60,20,True,5,1465.285821
0.5,50,0.5,average,60,20,True,6,1449.655409
0.5,50,0.5,average,60,20,True,7,1469.988207
0.5,50,0.5,average,60,20,True,8,1427.978018
0.5,50,0.5,average,60,20,True,9,1474.561141
0.5,50,0.5,average,60,25,True,0,1949.283246
0.5,50,0.5,average,60,25,True,1,1949.468354
0.5,50,0.5,average,60,25,True,2,1948.678868
0.5,50,0.5,average,60,25,True,3,1918.768988
0.5,50,0.5,average,60,25,True,4,1920.890698
0.5,50,0.5,average,60,25,True,5,1954.563012
0.5,50,0.5,average,60,25,True,6,1908.378967
0.5,50,0.5,average,60,25,True,7,1947.020772
0.5,50,0.5,average,60,25,True,8,1953.929604
0.5,50,0.5,average,60,25,True,9,1936.654176
0.5,50,0.5,average,60,30,True,0,2350.143591
0.5,50,0.5,average,60,30,True,1,2356.614526
0.5,50,0.5,average,60,30,True,2,2295.198527
0.5,50,0.5,average,60,30,True,3,2361.842872
0.5,50,0.5,average,60,30,True,4,2355.199598
0.5,50,0.5,average,60,30,True,5,2390.849697
0.5,50,0.5,average,60,30,True,6,2336.595545
0.5,50,0.5,average,60,30,True,7,2341.851383
0.5,50,0.5,average,60,30,True,8,2355.907233
0.5,50,0.5,average,60,30,True,9,2407.684247
0.5,3,0.5,average,60,15,False,0,4.01182
0.5,3,0.5,average,60,15,False,1,6.422389
0.5,3,0.5,average,60,15,False,2,5.304979
0.5,3,0.5,average,60,15,False,3,5.131373
0.5,3,0.5,average,60,15,False,4,6.331463
0.5,3,0.5,average,60,15,False,5,6.447992
0.5,3,0.5,average,60,15,False,6,6.26589
0.5,3,0.5,average,60,15,False,7,5.290812
0.5,3,0.5,average,60,15,False,8,7.705561
0.5,3,0.5,average,60,15,False,9,7.826685
0.5,5,0.5,average,60,15,False,0,23.871616
0.5,5,0.5,average,60,15,False,1,16.620124
0.5,5,0.5,average,60,15,False,2,24.44124
0.5,5,0.5,average,60,15,False,3,20.03194
0.5,5,0.5,average,60,15,False,4,26.460899
0.5,5,0.5,average,60,15,False,5,22.559159
0.5,5,0.5,average,60,15,False,6,25.38535
0.5,5,0.5,average,60,15,False,7,19.652483
0.5,5,0.5,average,60,15,False,8,23.546303
0.5,5,0.5,average,60,15,False,9,21.772828
0.5,10,0.5,average,60,15,False,0,112.86843
0.5,10,0.5,average,60,15,False,1,114.907993
0.5,10,0.5,average,60,15,False,2,127.369526
0.5,10,0.5,average,60,15,False,3,115.480062
0.5,10,0.5,average,60,15,False,4,113.787834
0.5,10,0.5,average,60,15,False,5,122.82087
0.5,10,0.5,average,60,15,False,6,113.208649
0.5,10,0.5,average,60,15,False,7,124.14473
0.5,10,0.5,average,60,15,False,8,116.171629
0.5,10,0.5,average,60,15,False,9,109.648149
0.5,25,0.5,average,60,15,False,0,850.581907
0.5,25,0.5,average,60,15,False,1,845.799095
0.5,25,0.5,average,60,15,False,2,829.548777
0.5,25,0.5,average,60,15,False,3,824.960859
0.5,25,0.5,average,60,15,False,4,894.376966
0.5,25,0.5,average,60,15,False,5,892.907826
0.5,25,0.5,average,60,15,False,6,790.312009
0.5,25,0.5,average,60,15,False,7,856.730808
0.5,25,0.5,average,60,15,False,8,828.15527
0.5,25,0.5,average,60,15,False,9,845.701993
0.5,50,0.5,average,60,15,False,0,3648.332752
0.5,50,0.5,average,60,15,False,1,3897.448874
0.5,50,0.5,average,60,15,False,2,3779.721306
0.5,50,0.5,average,60,15,False,3,3901.517408
0.5,50,0.5,average,60,15,False,4,3636.619955
0.5,50,0.5,average,60,15,False,5,3655.165303
0.5,50,0.5,average,60,15,False,6,3825.189418
0.5,50,0.5,average,60,15,False,7,3673.286141
0.5,50,0.5,average,60,15,False,8,3963.413346
0.5,50,0.5,average,60,15,False,9,3745.230829
0.5,75,0.5,average,60,15,False,0,8761.20142
0.5,75,0.5,average,60,15,False,1,8665.152095
0.5,75,0.5,average,60,15,False,2,8852.629861
0.5,75,0.5,average,60,15,False,3,9055.050676
0.5,75,0.5,average,60,15,False,4,8985.328945
0.5,75,0.5,average,60,15,False,5,8941.427916
0.5,75,0.5,average,60,15,False,6,8806.034995
0.5,75,0.5,average,60,15,False,7,9262.714562
0.5,75,0.5,average,60,15,False,8,8881.507796
0.5,75,0.5,average,60,15,False,9,8211.755269
0.5,100,0.5,average,60,15,False,0,16316.849836
0.5,100,0.5,average,60,15,False,1,16064.558931
0.5,100,0.5,average,60,15,False,2,15518.313788
0.5,100,0.5,average,60,15,False,3,15880.051498
0.5,100,0.5,average,60,15,False,4,15743.279469
0.5,100,0.5,average,60,15,False,5,15926.15697
0.5,100,0.5,average,60,15,False,6,16164.208007
0.5,100,0.5,average,60,15,False,7,15619.985699
0.5,100,0.5,average,60,15,False,8,16133.004981
0.5,100,0.5,average,60,15,False,9,16204.391477
0.5,150,0.5,average,60,15,False,0,36735.620582
0.5,150,0.5,average,60,15,False,1,36745.127551
0.5,150,0.5,average,60,15,False,2,37108.952427
0.5,150,0.5,average,60,15,False,3,36344.372747
0.5,150,0.5,average,60,15,False,4,37102.136914
0.5,150,0.5,average,60,15,False,5,36673.695616
0.5,150,0.5,average,60,15,False,6,35925.650418
0.5,150,0.5,average,60,15,False,7,36781.09249
0.5,150,0.5,average,60,15,False,8,36215.102723
0.5,150,0.5,average,60,15,False,9,36774.949725
0.5,200,0.5,average,60,15,False,0,63810.529251
0.5,200,0.5,average,60,15,False,1,64156.706529
0.5,200,0.5,average,60,15,False,2,61994.409134
0.5,200,0.5,average,60,15,False,3,65256.249411
0.5,200,0.5,average,60,15,False,4,64611.287925
0.5,200,0.5,average,60,15,False,5,65741.147057
0.5,200,0.5,average,60,15,False,6,65066.316134
0.5,200,0.5,average,60,15,False,7,63131.682955
0.5,200,0.5,average,60,15,False,8,63442.593967
0.5,200,0.5,average,60,15,False,9,63418.700589
0.5,50,0.5,average,3,1,False,0,1.375934
0.5,50,0.5,average,3,1,False,1,1.314661
0.5,50,0.5,average,3,1,False,2,1.371731
0.5,50,0.5,average,3,1,False,3,1.353678
0.5,50,0.5,average,3,1,False,4,1.299834
0.5,50,0.5,average,3,1,False,5,1.352705
0.5,50,0.5,average,3,1,False,6,1.356495
0.5,50,0.5,average,3,1,False,7,1.341125
0.5,50,0.5,average,3,1,False,8,1.357648
0.5,50,0.5,average,3,1,False,9,1.382464
0.5,50,0.5,average,5,1,False,0,4.667287
0.5,50,0.5,average,5,1,False,1,5.504445
0.5,50,0.5,average,5,1,False,2,4.972735
0.5,50,0.5,average,5,1,False,3,4.888301
0.5,50,0.5,average,5,1,False,4,5.338185
0.5,50,0.5,average,5,1,False,5,5.15469
0.5,50,0.5,average,5,1,False,6,5.109318
0.5,50,0.5,average,5,1,False,7,4.553934
0.5,50,0.5,average,5,1,False,8,4.642542
0.5,50,0.5,average,5,1,False,9,5.710647
0.5,50,0.5,average,10,1,False,0,31.01495
0.5,50,0.5,average,10,1,False,1,32.055071
0.5,50,0.5,average,10,1,False,2,31.108933
0.5,50,0.5,average,10,1,False,3,33.704844
0.5,50,0.5,average,10,1,False,4,28.566016
0.5,50,0.5,average,10,1,False,5,32.812291
0.5,50,0.5,average,10,1,False,6,30.140015
0.5,50,0.5,average,10,1,False,7,30.930963
0.5,50,0.5,average,10,1,False,8,31.797319
0.5,50,0.5,average,10,1,False,9,30.076247
0.5,50,0.5,average,20,1,False,0,118.132203
0.5,50,0.5,average,20,1,False,1,120.612449
0.5,50,0.5,average,20,1,False,2,125.433574
0.5,50,0.5,average,20,1,False,3,112.317603
0.5,50,0.5,average,20,1,False,4,122.682171
0.5,50,0.5,average,20,1,False,5,116.555632
0.5,50,0.5,average,20,1,False,6,119.964105
0.5,50,0.5,average,20,1,False,7,113.920056
0.5,50,0.5,average,20,1,False,8,119.644506
0.5,50,0.5,average,20,1,False,9,117.947605
0.5,50,0.5,average,30,1,False,0,278.545825
0.5,50,0.5,average,30,1,False,1,277.525818
0.5,50,0.5,average,30,1,False,2,283.682492
0.5,50,0.5,average,30,1,False,3,280.232031
0.5,50,0.5,average,30,1,False,4,295.73715
0.5,50,0.5,average,30,1,False,5,300.700587
0.5,50,0.5,average,30,1,False,6,282.947213
0.5,50,0.5,average,30,1,False,7,282.042822
0.5,50,0.5,average,30,1,False,8,297.213728
0.5,50,0.5,average,30,1,False,9,304.582994
0.5,50,0.5,average,50,1,False,0,923.031215
0.5,50,0.5,average,50,1,False,1,972.883542
0.5,50,0.5,average,50,1,False,2,989.917979
0.5,50,0.5,average,50,1,False,3,958.096361
0.5,50,0.5,average,50,1,False,4,923.729316
0.5,50,0.5,average,50,1,False,5,952.67962
0.5,50,0.5,average,50,1,False,6,959.664936
0.5,50,0.5,average,50,1,False,7,944.084668
0.5,50,0.5,average,50,1,False,8,918.372564
0.5,50,0.5,average,50,1,False,9,905.478678
0.5,50,0.5,average,75,1,False,0,2493.143719
0.5,50,0.5,average,75,1,False,1,2521.021909
0.5,50,0.5,average,75,1,False,2,2444.459288
0.5,50,0.5,average,75,1,False,3,2489.389851
0.5,50,0.5,average,75,1,False,4,2532.644136
0.5,50,0.5,average,75,1,False,5,2489.56702
0.5,50,0.5,average,75,1,False,6,2434.666303
0.5,50,0.5,average,75,1,False,7,2503.675992
0.5,50,0.5,average,75,1,False,8,2407.935335
0.5,50,0.5,average,75,1,False,9,2642.720599
0.5,50,0.5,average,100,1,False,0,5154.344299
0.5,50,0.5,average,100,1,False,1,5287.509049
0.5,50,0.5,average,100,1,False,2,5302.446694
0.5,50,0.5,average,100,1,False,3,5145.483359
0.5,50,0.5,average,100,1,False,4,5150.667563
0.5,50,0.5,average,100,1,False,5,5070.33834
0.5,50,0.5,average,100,1,False,6,5149.37216
0.5,50,0.5,average,100,1,False,7,5222.562251
0.5,50,0.5,average,100,1,False,8,5167.816134
0.5,50,0.5,average,100,1,False,9,5194.440778
0.5,50,0.5,average,60,1,False,0,1436.979879
0.5,50,0.5,average,60,1,False,1,1434.66517
0.5,50,0.5,average,60,1,False,2,1421.015794
0.5,50,0.5,average,60,1,False,3,1443.253818
0.5,50,0.5,average,60,1,False,4,1427.025992
0.5,50,0.5,average,60,1,False,5,1468.848095
0.5,50,0.5,average,60,1,False,6,1399.197584
0.5,50,0.5,average,60,1,False,7,1373.09456
0.5,50,0.5,average,60,1,False,8,1389.488985
0.5,50,0.5,average,60,1,False,9,1393.601024
0.5,50,0.5,average,60,2,False,0,1690.383024
0.5,50,0.5,average,60,2,False,1,1687.828913
0.5,50,0.5,average,60,2,False,2,1722.762845
0.5,50,0.5,average,60,2,False,3,1632.129605
0.5,50,0.5,average,60,2,False,4,1697.073734
0.5,50,0.5,average,60,2,False,5,1663.361802
0.5,50,0.5,average,60,2,False,6,1658.066023
0.5,50,0.5,average,60,2,False,7,1712.001954
0.5,50,0.5,average,60,2,False,8,1636.806564
0.5,50,0.5,average,60,2,False,9,1619.7006
0.5,50,0.5,average,60,5,False,0,2234.718705
0.5,50,0.5,average,60,5,False,1,2195.653947
0.5,50,0.5,average,60,5,False,2,2063.496342
0.5,50,0.5,average,60,5,False,3,2142.330862
0.5,50,0.5,average,60,5,False,4,2049.796421
0.5,50,0.5,average,60,5,False,5,2176.170628
0.5,50,0.5,average,60,5,False,6,2114.197433
0.5,50,0.5,average,60,5,False,7,2120.192516
0.5,50,0.5,average,60,5,False,8,2038.888041
0.5,50,0.5,average,60,5,False,9,2120.879667
0.5,50,0.5,average,60,10,False,0,2904.028287
0.5,50,0.5,average,60,10,False,1,2928.230684
0.5,50,0.5,average,60,10,False,2,2968.175816
0.5,50,0.5,average,60,10,False,3,2968.515305
0.5,50,0.5,average,60,10,False,4,2743.434048
0.5,50,0.5,average,60,10,False,5,2804.452333
0.5,50,0.5,average,60,10,False,6,2951.022507
0.5,50,0.5,average,60,10,False,7,2860.490086
0.5,50,0.5,average,60,10,False,8,2914.53806
0.5,50,0.5,average,60,10,False,9,2951.105695
0.5,50,0.5,average,60,15,False,0,3619.350055
0.5,50,0.5,average,60,15,False,1,3767.827917
0.5,50,0.5,average,60,15,False,2,3779.972952
0.5,50,0.5,average,60,15,False,3,3703.602212
0.5,50,0.5,average,60,15,False,4,3684.02014
0.5,50,0.5,average,60,15,False,5,3738.19704
0.5,50,0.5,average,60,15,False,6,3785.566351
0.5,50,0.5,average,60,15,False,7,3638.652084
0.5,50,0.5,average,60,15,False,8,3708.902732
0.5,50,0.5,average,60,15,False,9,3679.250612
0.5,50,0.5,average,60,20,False,0,3537.526187
0.5,50,0.5,average,60,20,False,1,3450.320651
0.5,50,0.5,average,60,20,False,2,3519.899929
0.5,50,0.5,average,60,20,False,3,3559.134171
0.5,50,0.5,average,60,20,False,4,3563.352303
0.5,50,0.5,average,60,20,False,5,3541.813802
0.5,50,0.5,average,60,20,False,6,3497.716163
0.5,50,0.5,average,60,20,False,7,3539.982745
0.5,50,0.5,average,60,20,False,8,3484.383572
0.5,50,0.5,average,60,20,False,9,3605.271474
0.5,50,0.5,average,60,25,False,0,6170.39847
0.5,50,0.5,average,60,25,False,1,6080.965179
0.5,50,0.5,average,60,25,False,2,6016.374265
0.5,50,0.5,average,60,25,False,3,6067.426437
0.5,50,0.5,average,60,25,False,4,5866.252887
0.5,50,0.5,average,60,25,False,5,6226.983504
0.5,50,0.5,average,60,25,False,6,6221.810813
0.5,50,0.5,average,60,25,False,7,6024.824837
0.5,50,0.5,average,60,25,False,8,5949.386266
0.5,50,0.5,average,60,25,False,9,6136.959417
0.5,50,0.5,average,60,30,False,0,8619.26022
0.5,50,0.5,average,60,30,False,1,8641.978341
0.5,50,0.5,average,60,30,False,2,8664.265299
0.5,50,0.5,average,60,30,False,3,8553.110827
0.5,50,0.5,average,60,30,False,4,8753.852294
0.5,50,0.5,average,60,30,False,5,8775.756641
0.5,50,0.5,average,60,30,False,6,8589.521706
0.5,50,0.5,average,60,30,False,7,8672.995032
0.5,50,0.5,average,60,30,False,8,8587.870879
0.5,50,0.5,average,60,30,False,9,8832.808983
0.5,3,0.75,complete,60,15,True,0,3.977068
0.5,3,0.75,complete,60,15,True,1,4.34334
0.5,3,0.75,complete,60,15,True,2,3.855419
0.5,3,0.75,complete,60,15,True,3,4.607791
0.5,3,0.75,complete,60,15,True,4,4.63393
0.5,3,0.75,complete,60,15,True,5,3.868447
0.5,3,0.75,complete,60,15,True,6,4.659702
0.5,3,0.75,complete,60,15,True,7,4.656769
0.5,3,0.75,complete,60,15,True,8,4.373174
0.5,3,0.75,complete,60,15,True,9,3.858178
0.5,5,0.75,complete,60,15,True,0,13.515399
0.5,5,0.75,complete,60,15,True,1,14.779039
0.5,5,0.75,complete,60,15,True,2,13.465198
0.5,5,0.75,complete,60,15,True,3,13.70124
0.5,5,0.75,complete,60,15,True,4,14.408243
0.5,5,0.75,complete,60,15,True,5,15.690238
0.5,5,0.75,complete,60,15,True,6,16.232976
0.5,5,0.75,complete,60,15,True,7,13.647878
0.5,5,0.75,complete,60,15,True,8,15.947713
0.5,5,0.75,complete,60,15,True,9,14.344041
0.5,10,0.75,complete,60,15,True,0,55.805241
0.5,10,0.75,complete,60,15,True,1,53.053945
0.5,10,0.75,complete,60,15,True,2,54.862716
0.5,10,0.75,complete,60,15,True,3,56.066838
0.5,10,0.75,complete,60,15,True,4,57.84015
